url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at,source,live_videos_count,also_scored_in
https://www.youtube.com/@fieldservicetechbusiness,@FieldServiceTechBusiness,Field Service Tech (FST),2970,103,4,"Field service technician channel focused on quick fixes, likely printer/copier service jobs.",fuser unit replacement | Drucker reparieren,UCHma1Ar85AtiKatG00ybr-g,hands,printer-repair,wave1,2026-09-15,scraper,103,
https://www.youtube.com/@fitnessboysanjeevrao7557,@fitnessboysanjeevrao7557,MY FIX PRUNTER PRO,160,67,4,"One-line description explicitly on printer and copier repair videos, tips and solutions.",printer repair,UC1tWNe7-s_u9bM7QcH54qVg,hands,printer-repair,wave1,2026-09-15,scraper,67,
https://www.youtube.com/@fixprinters,@Fixprinters,myshare,6710,188,4,"Multi-brand printer, UPS and treadmill repair/service channel with clear hands-on repair focus.",service printer Epson L3110,UCZ1_kIMpVxAD5Uvs-5dyDxQ,hands,printer-repair,wave4,2026-09-15,scraper,188,
https://www.youtube.com/@fpr%c4%b0nt%c4%b0q,@FPR%C4%B0NT%C4%B0Q,F.T,1720,107,4,Arabic-language channel dedicated to printer technology and fixing faults/problems.,printhead cleaning,UCN8fAml4I0BtbLMQ-Rr7ZbQ,hands,printer-repair,wave1,2026-09-15,scraper,107,
https://www.youtube.com/@globalprintertechnology,@GlobalPrinterTechnology,Global Printer Technology ,83,159,4,"Simple description stating printer service and repair, name matches dedicated repair channel pattern.",printer repair | printer repairing | printer service | servis printer,UCKZpi2ZyT55nGvILrgjG3BA,hands,printer-repair,wave1,2026-09-15,scraper,159,
https://www.youtube.com/@gtechservice7059,@gtechservice7059,Gtech Service,637,196,4,"Large-format printer upgrade, ecosolvent conversion and corrective maintenance technical channel.",manutenção de impressora | Drucker reparieren,UChMTcypogB6ghyHF0N3YgNQ,hands,printer-repair,wave1,2026-09-15,scraper,196,
https://www.youtube.com/@gulgenjoyment774,@gulgenjoyment774,gulg enjoyment,1400,367,4,"Photocopier machine repair channel teaching motherboard repair for beginners to advanced, hands-on focus.",Kyocera copier repair | Ricoh copier service | Xerox machine repair,UC2BKkk-OQq3mAsRswIdYcCw,hands,printer-repair,wave4,2026-09-15,scraper,367,
https://www.youtube.com/@hakimprinter,@HAKIMprinter,MF infotech printer and computer ,54,54,4,Printer and cartridge repair plus computer sales/service shop with brief but on-topic description.,printer repair | printer repairing,UCaOxNupAiYHczmKT0DstpMw,hands,printer-repair,wave1,2026-09-15,scraper,54,
https://www.youtube.com/@hamidalamgir5378,@hamidalamgir5378,Tech Tips with Hamid,170,66,4,Multi-brand copier/printer repair channel name and hashtags point to hands-on servicing work.,copier repair | photocopier repair,UCLNINAnEMoF44cUNBebJUXQ,hands,printer-repair,wave1,2026-09-15,scraper,66,
https://www.youtube.com/@hamzacopiertech,@hamzacopiertech,Hamza Copier Tech ,1030,101,4,"Photocopier and printer repair channel with step-by-step guides, error fixes and machine demos.",printer repair | printer technician | copier repair | printer roller replacement | printer repair Urdu,UCjGH35raEK133Ywz7SIT7pg,hands,printer-repair,wave1,2026-09-15,scraper,101,
https://www.youtube.com/@henrique6960,@henrique6960,José Henrique,338,70,4,"Bio names technician role in computers and printers, thin but plainly repair-oriented.",técnico de impresoras,UCYWlewVQmMZfnS28Nk9eqvQ,hands,printer-repair,wave3,2026-09-15,scraper,70,
https://www.youtube.com/@howtokh855,@howtokh855,Kheng Khan how to,4390,260,4,"Technician channel covering printer, computer, scanner and UPS repairs with hands-on fixing implied.",waste ink pad reset repair,UCG9kqi6bltXFF02k-uSqTDA,hands,printer-repair,wave4,2026-09-15,scraper,260,appliance-repair:1 | tv-power-electronics-repair:2
https://www.youtube.com/@hp8710%ec%9e%ac%ec%9e%ac%ec%a1%b0,@hp8710%EC%9E%AC%EC%9E%AC%EC%A1%B0,EFG  TV,419,497,4,Name/desc directly reference HP printer head repair with 'follow me' hands-on framing.,프린터 수리,UC3lsi6q0GxTWKN_DBGeF22g,hands,printer-repair,wave4,2026-09-15,scraper,497,
https://www.youtube.com/@info7balsas606,@info7balsas606,Info7 Balsas,541,57,4,Channel dedicated to inkjet/deskjet printer and copier maintenance and repair problems.,manutenção de impressora,UCc1RPICfNovcBy9EYobrF0Q,hands,printer-repair,wave1,2026-09-15,scraper,57,
https://www.youtube.com/@inkinfortec6487,@inkinfortec6487,Ink infor tec,815,109,4,"Printer maintenance training channel teaching office printer repair from scratch, hands-on bench focus implied.",conserto de impressora | manutenção de impressora,UClowWfFDk3I9v5pzGcKcgRQ,hands,printer-repair,wave3,2026-09-15,scraper,109,
https://www.youtube.com/@it_vostok,@it_vostok,Айтимастер312,31,55,4,"IT repair channel with real cases and instructions covering computers, printers and MFUs prominently.",ремонт принтеров | ремонт МФУ,UCP65fdc4kKvLNyUhlc2a0PA,hands,printer-repair,wave1,2026-09-15,scraper,55,
https://www.youtube.com/@itcskorearepaircenter4324,@itcskorearepaircenter4324,ITCS Korea Repair Center[아이티씨에스코리아],654,130,4,Dedicated HP PageWide and Samsung high-speed inkjet printer repair center with rental services.,프린터 수리,UC5AWEqLEoY6UMDVMo9eFafA,hands,printer-repair,wave4,2026-09-15,scraper,130,
https://www.youtube.com/@iteminc,@iteminc,iteminc,5730,107,4,"Step-by-step guides for printers, scanners and copiers across major brands, clearly repair-focused.",printer technician | fuser unit replacement | printer roller replacement,UCv8K0d9q9fAFc1blQbncvQA,hands,printer-repair,wave1,2026-09-15,scraper,107,
https://www.youtube.com/@itservicehome,@ItServiceHome,ช่างเอ็กซ์สอนซ่อมปริ้นเตอร์ คอมพิวเตอร์,134,151,4,"Channel dedicated to teaching IT and printer repair, name and description point directly at hands-on repair training.",ซ่อมปริ้นเตอร์,UC_h8DXLFj3Gm-zU_F26lzYw,hands,printer-repair,wave1,2026-09-15,scraper,151,
https://www.youtube.com/@jatin_kareer,@Jatin_kareer,Doctor Computer ,199,126,4,"Laptop, computer and printer repair channel with data recovery, repair-focused bio.",printer roller replacement,UCeGYnzfmv7HdIA1kzperY2g,hands,printer-repair,wave3,2026-09-15,scraper,126,
https://www.youtube.com/@jcalmatech,@jcalmatech,jhun calma,1280,68,4,Ricoh photocopier tutorials suggest hands-on copier service content.,fuser unit replacement,UC-xxQrrpv9zbFaslxwJBYeA,hands,printer-repair,wave1,2026-09-15,scraper,68,
https://www.youtube.com/@jphdcopiers,@JPHDCopiers,HD Copiers (Xerox Machines Technical),2430,83,4,"Xerox/copier technical channel mentioning fixing units, heater unit, duplex repairs.",Drucker reparieren,UCVKJ98yH2IHoBjebkRDBfrA,hands,printer-repair,wave1,2026-09-15,scraper,83,
https://www.youtube.com/@kajalcomputergandai,@kajalcomputergandai,KAJAL COMPUTER,3270,128,4,"Short bio naming computer, printer, laptop, CCTV repair as core service, thin but plausible bench work.",printer repairing Hindi,UC-NzZSd8ha9HGdGvUxhDwFQ,hands,printer-repair,wave4,2026-09-15,scraper,128,laptop-computer-repair:3
https://www.youtube.com/@kamleshxeroxwala143,@kamleshxeroxwala143,kamlesh xerox wala143,3790,79,4,Xerox/Canon/Konica machine repairing channel with practical repair videos and parts fitting content.,copier repair,UC4sA1niBgRZjnZ7y6Lca01Q,hands,printer-repair,wave1,2026-09-15,scraper,79,
https://www.youtube.com/@khanprinter185,@Khanprinter185,Khanprinter185,1120,273,4,Name directly indicates printer repair focus though description is minimal.,Epson printer repair | Brother printer repair | printer paper jam repair,UCRW7E2OvS12j5mJWCkfch9w,hands,printer-repair,wave4,2026-09-15,scraper,273,
https://www.youtube.com/@kythuatsuachuamayphoto-inm4075,@kythuatsuachuamayphoto-inm4075,Kỹ Thuật Sửa Chữa Máy Photo - In Màu Rioch,1750,64,4,Technical exchange channel for Ricoh photocopier/color printer repair with parts supply.,sửa máy in,UCYLlL6E250FstIX7zJHP6ow,hands,printer-repair,wave1,2026-09-15,scraper,64,
https://www.youtube.com/@lasertechservice4639,@lasertechservice4639,Lasertech service,1150,197,4,"HP printer/plotter/scanner repair and refurbishment shop, total repair solutions since 1996.",Drucker reparieren,UC0iUijluPy6PvRPpL5saw5Q,hands,printer-repair,wave1,2026-09-15,scraper,197,
https://www.youtube.com/@longphuca,@longphuca,LongPhucA,1950,119,4,"Channel dedicated to printer repair, ink refill, alongside laptop/PC and camera installation content.",sửa máy in Canon,UC95fHHsCajPx17DwU4YKcIA,hands,printer-repair,wave4,2026-09-15,scraper,119,
https://www.youtube.com/@manishrkawpl,@Manishrkawpl, AWPL fighters & Printer Repairing (skills),136,51,4,"Printer solution channel with repair skills focus, thin description but clearly repair-oriented name.",printer repairing,UCdTV2bvKKvG49gG1MDy8pEg,hands,printer-repair,wave3,2026-09-15,scraper,51,
https://www.youtube.com/@masrury,@MasRury,Mas Rury,441,113,4,"Shop channel for photocopier, laptop and printer service with thin but clear repair-trade description.",service printer Epson L3110,UCwXAAThUJ3liiiMijMQRsaw,hands,printer-repair,wave4,2026-09-15,scraper,113,
https://www.youtube.com/@masterprinters272,@masterprinters272,Master Printers Official,1440,150,4,Dedicated printer maintenance and repair channel covering multiple brands and cartridge refilling.,Epson printer repair | HP printer repair | toner cartridge refill | printer paper jam repair,UCfGPLuMAjg65c0W-gDSDdGw,hands,printer-repair,wave4,2026-09-15,scraper,150,
https://www.youtube.com/@max0ressurected,@Max0ressurected,Printer repairs,983,75,4,Educational channel about repairing various printer types and restoring them to working state.,printer repair | printer repairing | printer technician | CISS installation printer,UCnGosHUYkSEb_7tf-spg7TA,hands,printer-repair,wave1,2026-09-15,scraper,75,
https://www.youtube.com/@mayinmucinthanvu,@mayinmucinthanvu,Mua bán sửa chữa máy in phun màu tại Hà Nội,29200,297,4,Printer disassembly/repair tricks channel teaching repair trade alongside sales.,sửa máy in,UC6a-4Dhqm8JWdQrykJfSAtA,hands,printer-repair,wave1,2026-09-15,scraper,297,
https://www.youtube.com/@mayvanphong5s-vn,@Mayvanphong5S-vn,Sửa máy in 5S,115,86,4,"Vietnamese shop channel dedicated to computer, printer and copier repair plus ink refills.",sửa máy in,UCcw_PZ32EkzLLE9MZyPgG3Q,hands,printer-repair,wave4,2026-09-15,scraper,86,laptop-computer-repair:2
https://www.youtube.com/@mechprinter,@mechprinter,Mech Printer,9700,297,4,"Focused on digital printer and xerox machine service, drum, PCR, fuser roller and belt parts explicitly named.",printer repairing Hindi | Drucker reparieren,UC_48g7kENGrDlUrzp_kOyIg,hands,printer-repair,wave1,2026-09-15,scraper,297,
https://www.youtube.com/@mediaprintchanel9757,@mediaprintchanel9757,mediaprintSemarang,742,140,4,Printer service technician channel hashtags (#serviceprinter #teknisiprinter) with WhatsApp contact indicating repair trade.,service printer Epson L3110,UCjVhPFDdOTGFdyHYjv9Fa-g,hands,printer-repair,wave4,2026-09-15,scraper,140,
https://www.youtube.com/@mianprinter,@MianPrinter,Waqar Ahmad,382,61,4,Printer repair technician and toner refiller shop owner explicitly showing mechanical printer work.,HP printer repair | printer repair shop,UC3rEz_NZ3u0COoZjvMBm2HQ,hands,printer-repair,wave4,2026-09-15,scraper,61,
https://www.youtube.com/@mjavico_rex,@mjavico_Rex,"Repara impresoras y Laptops con Mjavico “TEC""",2510,133,4,Dedicated computer and printer repair channel with anti-obsolescence repair focus.,reparación de impresoras,UCLFs2LKLFz5rkB2_XRFOIAw,hands,printer-repair,wave4,2026-09-15,scraper,133,laptop-computer-repair:3
https://www.youtube.com/@mmtechsolutions-x3q,@MMTECHSOLUTIONS-x3q,MM TECH SOLUTIONS,136,147,4,"Computer, laptop and printer repair tutorial channel with practical step-by-step guidance described.",printer repair,UC4RFu_TMy4UQUtBdOuPkFKw,hands,printer-repair,wave3,2026-09-15,scraper,147,
https://www.youtube.com/@mohammadmurad3022,@mohammadmurad3022,Copier tech,71,122,4,Named directly for copier and printer repair technology with minimal description.,copier repair,UC5-rEit9o64n5RsL_7ezecA,hands,printer-repair,wave1,2026-09-15,scraper,122,
https://www.youtube.com/@mrprintguydiy,@MrPrintGuyDIY,MrPrintGuyDIY,9410,278,4,Toner refill and printer maintenance channel addressing printing error solutions on camera.,printer roller replacement,UCAIR3BAvvU4aAHHRg1EuOAg,hands,printer-repair,wave1,2026-09-15,scraper,278,
https://www.youtube.com/@mucinminhkhue,@mucinminhkhue,MÁY IN MINH KHUÊ – SỬA MÁY IN & MÁY TÍNH,744,681,4,"Printer/computer repair shop describing hands-on fixes, toner refills and component replacement.",sửa máy in,UCJHmkjJth1_cMSCA13Q_Vcw,hands,printer-repair,wave3,2026-09-15,scraper,681,
https://www.youtube.com/@mucinnamanh,@mucinnamanh,Mực In Nam Anh,149,74,4,"Ink refill and printer troubleshooting channel with specific error fixes (paper jam, faded print) mentioned.",sửa máy in Canon,UCg_42YMBuE6Bd01mi4vuEOg,hands,printer-repair,wave4,2026-09-15,scraper,74,
https://www.youtube.com/@mundodeimpresorasparati,@mundodeimpresorasparati,Mundo De Impresoras,218,88,4,Spanish-language channel explicitly about how printers work/are repaired.,plotter repair,UCevwBSJeJUpT9jCjUacdDdA,hands,printer-repair,wave1,2026-09-15,scraper,88,
https://www.youtube.com/@mundoricohmedellin,@mundoricohmedellin,MUNDO RICOH MEDELLIN,3170,201,4,"Collaborative platform dedicated to Ricoh/Xerox/Lexmark copier repair and handling, plainly a repair-focused channel.",reparación de fotocopiadoras,UC0cWsVBXspy7DMAOb2RnsHw,hands,printer-repair,wave4,2026-09-15,scraper,201,
https://www.youtube.com/@mutoprintersuganda,@mutoprintersuganda,Muto printers Uganda ,377,67,4,"Printer technician channel in Uganda, thin description but name/handle point to printery technology work.",printer technician,UChpt4xpnQDSHJg-Et8-iwAA,hands,printer-repair,wave3,2026-09-15,scraper,67,
https://www.youtube.com/@naeem.deswalitechnician,@Naeem.deswalitechnician,NAEEM COPIER EXPERT ,169,101,4,"Photocopier repair channel with error codes, maintenance and technician tips described as practical videos.",copier repair | photocopier repair,UCME7lkf52AC_82mXnUFaOJw,hands,printer-repair,wave1,2026-09-15,scraper,101,
https://www.youtube.com/@nazakatynazakt3258,@nazakatynazakt3258,NG PHOTOCOPIERS & PRINTERS TEC,4380,252,4,Printer/photocopier repair channel focused on error solutions and technical repair tips.,photocopier repair | fuser unit replacement | printer roller replacement,UCaHXCpKZrxN2iYVSVKnh-gA,hands,printer-repair,wave1,2026-09-15,scraper,252,
https://www.youtube.com/@ngocnam8579,@ngocnam8579,Ngọc Nam 8579,222,51,4,"Printer repair technician in HCMC documenting daily work, common printer errors and fixes, thin but relevant evidence.",sửa máy in Canon,UCkcxCQOOAlVWU0FqQouEP9g,hands,printer-repair,wave4,2026-09-15,scraper,51,
https://www.youtube.com/@nguyenangmien2719,@nguyenangmien2719,Nguyễn Đăng Miền,1590,1045,4,"Vietnamese channel sharing office equipment, computer and printer repair knowledge and tricks.",waste ink pad reset repair | sửa máy in Canon,UCZ8l1vx2wHeGqetbnXLYQZg,hands,printer-repair,wave4,2026-09-15,scraper,1045,
https://www.youtube.com/@nilsont%c3%a9cnico,@NilsonT%C3%A9cnico,Nilson Técnico,4650,131,4,"Name suggests dedicated printer technician channel though description is empty, thin but plausible evidence.",técnico de impresoras,UCyEuZB17HcSzW2xs5UXVlrA,hands,printer-repair,wave1,2026-09-15,scraper,131,
https://www.youtube.com/@nu%c3%b1eztecnoservice,@Nu%C3%B1ezTecnoService,Nuñez Tecno Service,6750,221,4,Epson printer specialized technical service channel with focus on printer components and info.,técnico de impresoras | Drucker reparieren,UCgVK1bMRvOOmuDsd8DS7mSw,hands,printer-repair,wave1,2026-09-15,scraper,221,
https://www.youtube.com/@oazone,@oazone,오에이존Oazone Korea,10300,1283,4,Printer/copier/CISS repair shop with explicit hashtags for printer repair and head cleaning.,프린터 수리,UCt9XKIvYRcl_USvQzv0fCzg,hands,printer-repair,wave4,2026-09-15,scraper,1283,
https://www.youtube.com/@ocaradaimpressora,@OCaradaImpressora,O Cara da Impressora,33100,415,4,Printer technician training channel aiming to teach repair skills to new technicians.,manutenção de impressora,UCTL263hwbz27oOROit_SvMA,hands,printer-repair,wave1,2026-09-15,scraper,415,
https://www.youtube.com/@ongchubommuc,@ongchubommuc,Ông chú bơm mực ,249,163,4,"Technician doing printer ink refills and repairs since 2007, plausible hands-on repair channel with thin evidence.",sửa máy in Canon,UCqUtf3RebU2mU5KXqtJpvjg,hands,printer-repair,wave4,2026-09-15,scraper,163,
https://www.youtube.com/@opontocertodasuaimpressora,@opontocertodasuaimpressora,S IMPRESSORAS,133,97,4,"Printer problem-solving channel, name and slogan point to hands-on repair focus.",manutenção de impressora,UCwH7dqVIZ2JQD7dr5X7Rqgg,hands,printer-repair,wave1,2026-09-15,scraper,97,
https://www.youtube.com/@orgtechved7836,@orgtechved7836,ORGTECH VED,562,64,4,Channel named directly for office equipment repair with minimal but clear on-topic description.,ремонт МФУ,UCd3nR5xKE5tUWC_-q7eiPyg,hands,printer-repair,wave1,2026-09-15,scraper,64,
https://www.youtube.com/@palakcomputers4748,@palakcomputers4748,pal printer parts - By palak computers,729,490,4,"Printer spare parts and repair tips channel covering rollers, fuser units and cartridge parts.",printer repairing,UCfCWtK1oE1GDkpb7hbxhY4Q,hands,printer-repair,wave1,2026-09-15,scraper,490,
https://www.youtube.com/@patelprinterexpert,@Patelprinterexpert,Patel Printer Expert 🙏🏻,9760,101,4,"Dedicated printer/computer repair channel listing troubleshooting, cleaning, maintenance and servicing topics.",Epson printer repair,UCSCr4IdmexLO85UDGtbpJcw,hands,printer-repair,wave4,2026-09-15,scraper,101,
https://www.youtube.com/@premepson,@premepson,Prem Epson Support ,36,163,4,"Epson printer engineer offering hardware repair and reset services, though some online/software support drift.",Epson printer repair | service printer Epson L3110,UC-kZSx9jbjEL0fuGGhCVAgw,hands,printer-repair,wave4,2026-09-15,scraper,163,
https://www.youtube.com/@printagain,@Printagain,Print again,72,52,4,"Channel explicitly dedicated to printer and copier repair/maintenance, thin but on-topic description.",reparación de impresoras,UCRcWKLNafRQ_852-clm4GYw,hands,printer-repair,wave1,2026-09-15,scraper,52,
https://www.youtube.com/@printcopyfix,@printcopyfix,Print Copy Fix,1750,64,4,"Dedicated printer/copier repair channel offering error fixes, toner/drum reset guides and troubleshooting content.",copier repair,UC9YWF2JI0Ubt9j32YF8z_Pw,hands,printer-repair,wave1,2026-09-15,scraper,64,
https://www.youtube.com/@printerbuy,@printerbuy,printebuy,1580,74,4,Channel name and description directly state HP/Epson/Canon inkjet printer repair work.,프린터 수리,UCV2ZpOlqjI_PGGZSAjubeLA,hands,printer-repair,wave4,2026-09-15,scraper,74,
https://www.youtube.com/@printercare-,@PrinterCare-,printercare #konicaminolta,7570,334,4,"Konica Minolta color printer technical engineer channel, plausible hands-on service focus with thin evidence.",printer roller replacement,UCvCsNvw8ZcUym_i_NZ2ZHiA,hands,printer-repair,wave1,2026-09-15,scraper,334,
https://www.youtube.com/@printerfix1,@printerfix1,PRINTER FIX,490,76,4,Dedicated printer/scanner/appliance repair channel emphasizing practical hands-on fixes.,printer repair | fuser unit replacement | printer roller replacement | yazıcı tamiri | HP printer repair | Canon printer repair | printer paper jam repair | appliance repair | home appliance repair,UCMuR7gY0QSHkHKjeQSgOfHg,hands,printer-repair,wave4,2026-09-15,scraper,76,appliance-repair:2
https://www.youtube.com/@printerhelp67,@PrinterHelp67,Printerhelp,11200,70,4,Platform offering printer maintenance courses across all models and brands.,صيانة طابعات | تعمیر پرینتر | réparation imprimante,UCldFy_c_rTmw3yBLf8NBJZg,hands,printer-repair,wave1,2026-09-15,scraper,70,
https://www.youtube.com/@printerkasupport8085,@printerkasupport8085,Printer Ka Support,1100,91,4,Printer and laptop support/disassembling channel with generic but on-topic description of troubleshooting tutorials.,printer repair | printer repairing | printer roller replacement,UCBIqKC8rBr7cS3C7-cbTBrw,hands,printer-repair,wave3,2026-09-15,scraper,91,
https://www.youtube.com/@printermaster3333,@PrinterMaster3333,Printer Master3333,20,84,4,"Channel name and description directly indicate printer repair videos, thin evidence but clear focus.",printer repair | printer repairing | Drucker reparieren,UCZZlaKdQICKZ8QUnCsLH4AQ,hands,printer-repair,wave1,2026-09-15,scraper,84,
https://www.youtube.com/@printerrepair1993,@Printerrepair1993,PRINTER REPAIR BY KENT EVANGELISTA,227,51,4,"Named printer technician channel, thin description but clearly repair-focused persona.",printer repair | printer technician | printer repairing Hindi,UCYRhy7bCX5sY7PZar5t-X0g,hands,printer-repair,trial100,2026-09-15,scraper,51,
https://www.youtube.com/@printerservicecentre61,@printerservicecentre61,MKS printer service ,29,66,4,Printer service centre channel explicitly mentioning printer repairing as core content.,servis printer | Drucker reparieren,UCrQyt3Hc-hcxdgA24QoOCsA,hands,printer-repair,wave1,2026-09-15,scraper,66,
https://www.youtube.com/@printerserviceindia,@printerserviceindia,printer service india 2 rajeev,436,155,4,"Official HP printer India channel described as repairing videos, thin evidence but clear repair focus.",printer repairing | printer service | servis printer | Drucker reparieren,UCeZUGh8y4nOZRPuAszjnRTw,hands,printer-repair,wave1,2026-09-15,scraper,155,
https://www.youtube.com/@printertechindia,@printertechindia,Printer Tech Support,5650,197,4,"Konica Minolta troubleshooting and optimization tips channel, technician-focused content.",fuser unit replacement | printer roller replacement,UCUaPC3TbbrMw-taxWcKJgng,hands,printer-repair,wave1,2026-09-15,scraper,197,
https://www.youtube.com/@printmasteryt,@printmasteryt,PRINT MASTER,1980,119,4,"Photocopy machine and jumbo plotter error-fixing channel, plainly repair-focused with contact for services.",Kyocera copier repair | Xerox machine repair | printer paper jam repair,UCLNm3RWoHxbxIa9bWwSJYnw,hands,printer-repair,wave4,2026-09-15,scraper,119,
https://www.youtube.com/@printmechanic,@printmechanic,Print Mechanic,1050,222,4,Russian printer/MFU repair service channel describing technical repairs and troubleshooting of office equipment faults.,conserto de impressora | ремонт принтеров | ремонт МФУ,UC9AZB1tE86rydG1Q5UVMD-w,hands,printer-repair,trial100,2026-09-15,scraper,222,
https://www.youtube.com/@prprintersolution,@PRprintersolution,PR Printer Solution ,852,80,4,"Xerox/copier/printer repair channel detailing drum, fuser film, roller replacement and machine parts info.",printer repairing | printer technician | photocopier repair | fuser unit replacement | printer roller replacement,UC-A5OaBuIlYfYZ8pJ4z39wg,hands,printer-repair,wave1,2026-09-15,scraper,80,
https://www.youtube.com/@quick-009,@Quick-009,quick Printer Solution,43,53,4,"Dedicated printer repair technician channel covering inkjet/laser repair, error codes and step-by-step practical videos.",printer repairing Hindi,UC320jfnhgH_5JzMEwiNl2RQ,hands,printer-repair,wave1,2026-09-15,scraper,53,
https://www.youtube.com/@rahattechnicalhub,@RahatTechnicalHub,Rahat Technical Hub,5860,278,4,"Technical hub explicitly focused on printers, copiers and faxes with hardware/software fault fixing.",printer repair Urdu,UCW24FG05rLSfX--HQnPa2pg,hands,printer-repair,trial100,2026-09-15,scraper,278,
https://www.youtube.com/@ramyhadad.,@RamyHadad.,أقوى كورس صيانة مكن  تصوير مستندات,6500,86,4,Dedicated course channel teaching printer and copier repair from scratch to professional level.,صيانة طابعات,UCyxP6MlYUIJA1jBKR4kgGpg,hands,printer-repair,wave1,2026-09-15,scraper,86,
https://www.youtube.com/@ramyhadad1,@Ramyhadad1,اكاديمية المهندس رامي حداد,48600,1020,4,Academy channel providing maintenance info and fault solutions for copiers and printers.,صيانة طابعات,UCg6fY2DlMrBLAC-Ftn7kjVg,hands,printer-repair,wave1,2026-09-15,scraper,1020,
https://www.youtube.com/@rccsolution,@RccSolution,Rcc Solution,1240,144,4,Self-identified Epson engineer channel focused on printer repair training content.,printer repairing Hindi | Epson printer repair | HP printer repair | dot matrix printer repair,UCb20L_m0WAc5oS2Dp8Cbzuw,hands,printer-repair,wave4,2026-09-15,scraper,144,laptop-computer-repair:2
https://www.youtube.com/@remont-1001,@REMONT-1001,REMONT-1001. Заправка та ремонт оргтехніки.,354,87,4,Channel dedicated to printer/MFU repair and cartridge refilling with described hands-on content.,ремонт принтеров,UCUcA5ds8sXE1bBCokin_qdA,hands,printer-repair,wave1,2026-09-15,scraper,87,
https://www.youtube.com/@repairit8602,@repairit8602,Repair It,2140,66,4,"Dedicated printer and scanner repair channel with phone contact for service, thin but on-topic.",Canon printer repair | printer paper jam repair,UCeJRDLM_dvc-pcFP6vMoNKw,hands,printer-repair,wave4,2026-09-15,scraper,66,
https://www.youtube.com/@repairwithadnan75,@Repairwithadnan75,Repair with Adnan,159,87,4,"Repair channel by named individual matching plotter repair keyword, minimal but plausible bio.",plotter repair,UC3ZBXFSdDPTolp4YU6eldhA,hands,printer-repair,trial100,2026-09-15,scraper,87,
https://www.youtube.com/@sandro_tecnico,@sandro_tecnico,Reset_das impressoras,78,52,4,"Technician channel specialized in printer reset and repair across Epson, HP, Canon and laser.",manutenção de impressora,UCmUU8SawAkLfjpCc2idyeKw,hands,printer-repair,wave1,2026-09-15,scraper,52,
https://www.youtube.com/@sartononainggolan,@SartonoNainggolan,Sartono Nainggolan,51600,535,4,"Tutorial channel covering computer, laptop and printer service/repair with hands-on focus.",service printer Epson L3110,UCHt8uLvCFzxwLperXljrylg,hands,printer-repair,wave4,2026-09-15,scraper,535,
https://www.youtube.com/@serviceprinterdimakassarme9178,@serviceprinterdimakassarme9178,Service Printer Di Makassar #Medusa WorkShop,34,173,4,"Indonesian printer service center covering multiple brands, name and desc point clearly to hands-on repair work.",printer repairing | servis printer,UC-sBBSX1v-ebdEtVdKZVmgw,hands,printer-repair,wave3,2026-09-15,scraper,173,
https://www.youtube.com/@serviceprinterid,@serviceprinterid,serviceprinter id,1210,264,4,Home service printer vlog documenting Epson/Canon/HP/dotmatrix/thermal repairs and tips.,servis printer,UC7xPYoRCsNI4UQP3IRk-k9g,hands,printer-repair,wave1,2026-09-15,scraper,264,
https://www.youtube.com/@servitecmedellincolombia,@servitecmedellincolombia,ServitecMedellin,9780,224,4,Specialized inkjet printer technical service and DTF adaptation channel with clear repair focus.,reparación de impresoras | técnico de impresoras,UCvxQxHjxXWXExlzOB2MRboA,hands,printer-repair,wave3,2026-09-15,scraper,224,
https://www.youtube.com/@serwis.poweron,@serwis.poweron,powerON - serwis i sklep komputerowy,104,96,4,"Computer repair shop with multiple titles showing real printer paper jam, drum, toner repairs alongside PCs.",naprawa drukarek,UCwHrekOlunQMgT1dtxN_IkQ,hands,printer-repair,wave4,2026-09-15,scraper,96,
https://www.youtube.com/@shahidcopier,@shahidcopier,SHAHID_COPIER,37,77,4,Photocopier repair business channel covering major brands with contact info for services.,copier repair,UCFpiBDNvptkYpn_O17z-6UQ,hands,printer-repair,wave1,2026-09-15,scraper,77,
https://www.youtube.com/@sheoharprintercare,@sheoharprintercare,प्रिंटर केयर 🖨 ,37,56,4,Printer care channel focused on all-type printer repair with toner cartridge reselling as secondary activity.,Epson printer repair,UChDBE4Rix5t9p-CCV6anKlA,hands,printer-repair,wave4,2026-09-15,scraper,56,
https://www.youtube.com/@shivaycomputerandprinters,@shivaycomputerandprinters,Shivay computer & printers,17,58,4,"Computer and printer repairing videos channel, thin but on-topic bio.",Epson printer repair,UCXzvLXzVrOCQ1pyQSwkgP3w,hands,printer-repair,wave4,2026-09-15,scraper,58,
https://www.youtube.com/@skipper.printers,@skipper.printers,SKIPPER,11300,117,4,"Channel dedicated to printer, ink and maintenance content per its short description.",صيانة طابعات,UChu8JExbWaFN0tinA0Xy7tw,hands,printer-repair,wave1,2026-09-15,scraper,117,
https://www.youtube.com/@snakecomua,@snakecomua,"Мастерская Snake – заправка картриджей,ремонт принтеров",146,51,4,"Workshop vlog for cartridge refilling and printer repair business, real service work shown.",ремонт принтеров | ремонт МФУ,UCJKyG8DXLwml_LBEROCgJ1w,hands,printer-repair,wave1,2026-09-15,scraper,51,
